No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1420|6dF J2305045-190827|346.26854 | -19.14086 |GPair|  6882| 0.022957 |S1L |16.10|  0.000|5|0|6|3|2|0|0
1421|APMBGC 604+001+003|347.14861 | -19.89557 |GPair||||15.94|  0.000|1|0|2|2|0|0|0
1422|NGC 7496|347.44704 | -43.42787 |G|  1639| 0.005468 |UUN |11.91|  0.000|332|15|154|45|32|19|1
1423|IRAS 22443-8923|347.53998 | -89.12347 |GPair|  2526| 0.008427 |S1L |     |  0.000|9|0|6|3|3|0|0
1424|WISEA J231051.76-043738.0|347.71569 |  -4.62724 |GPair||||19.14|  0.000|1|0|20|4|0|0|1
1425|IC 5289|347.82066 | -32.45280 |GPair| 11327| 0.037783 |SUN |16.13|  0.000|19|2|11|7|2|12|0
1426|PKS 2311-442|348.63839 | -43.95417 |GPair||||18.79|  0.000|7|0|40|9|0|0|0
1427|IRAS 23129-7842|349.17421 | -78.43553 |GPair||||     |  0.000|4|0|6|3|0|0|0
1428|NGC 7587B|349.50000 |   9.66694 |GPair|  8545| 0.028504 |SUN |15.6 |  0.000|12|0|6|8|4|0|0
1429|AGC 334360|349.67490 |   1.49102 |GPair|  5017| 0.016735 |SUN |16.36|  0.000|2|0|2|3|1|0|0
1430|ESO 535-IG 014|349.68009 | -27.12993 |GPair|  6565| 0.021898 |SUN |14.70|  0.000|12|1|2|6|1|2|1
1431|KUG 2316+192|349.82641 |  19.53649 |G|  8423| 0.028096 |S1L |15.4 |  0.000|17|0|39|11|9|2|0
1432|ESO 077-IG 014|350.26850 | -69.21522 |GPair| 12460| 0.041562 |SUN |15.3 |  0.000|43|1|25|14|5|1|0
1433|CGPG 2319.6+0443|350.55000 |   4.98472 |GPair||||15.9 |  0.000|12|1|6|3|0|2|1
1434|NGC 7651|351.10750 |  13.97000 |GPair| 12724| 0.042443 |SUN |15.0 |  0.000|12|0|3|3|5|1|0
1435|NGC 7650|351.33964 | -57.79134 |G|  3380| 0.011274 |SUN |13.13|  0.000|44|2|45|18|14|17|0
1436|KUG 2323+255|351.50167 |  25.77944 |GPair|  9613| 0.032065 |S1L |     |  0.000|13|1|8|7|4|0|1
1437|DUKST 470-030|351.54357 | -30.51886 |GPair||||16.42|  0.000|6|0|3|2|0|0|2
1438|HIPASS J2326-04|351.66208 |  -4.97944 |GPair|  5697| 0.019002 |S1L |     |  0.000|2|0|1|1|1|0|0
1439|AM 2324-602|351.87516 | -60.16289 |GPair|  3217| 0.010731 |S1L |     |  0.000|3|0|1|2|1|0|0
1440|WISEA J232828.78-380513.4|352.11993 | -38.08707 |GPair||||18.07|  0.000|1|0|19|3|0|0|0
1441|III Zw 107|352.54125 |  25.53278 |GPair|  5734| 0.019127 |SUN |15.0 |  0.000|48|7|12|8|6|0|1
1442|APMUKS(BJ) B232918.29-344034.0|352.99139 | -34.39993 |GPair||||16.47|  0.000|1|0|3|1|0|0|1
1443|MRK 0930|352.99286 |  28.94720 |GPair|  5485| 0.018296 |SUN |15.0 |  0.000|127|4|102|20|18|0|1
1444|WISEA J233303.91-501835.8|353.26631 | -50.30995 |GPair||||16.23|  0.000|3|0|25|6|0|0|0
1445|VV 187|353.51941 |   1.58372 |GPair| 13260| 0.044231 |SUN |15.85|  0.000|9|0|2|6|1|1|0
1446|WISEA J233411.93-262529.4|353.54974 | -26.42485 |G| 15192| 0.050675 |SLS |16.35|  0.000|10|0|29|7|4|2|0
1447|GALEXASC J233436.80-144015.3  |353.65372 | -14.67173 |GPair||||17.54|  0.000|0|0|6|2|0|0|1
1448|UGC 12688|353.85879 |   7.32219 |G|  5228| 0.017439 |S1L |14.27|  0.000|75|5|64|25|21|9|0
1449|ARP 284|354.07542 |   2.15583 |GPair|  2803| 0.009349 |S1L |     |  0.000|49|3|2|2|2|0|1
1450|ESO 536- G 010|354.20617 | -26.99075 |GPair|  8709| 0.029050 |SUN |15.03|  0.000|10|1|2|6|3|2|0
1451|KUG 2334+046B|354.33749 |   4.90484 |G|  5197| 0.017335 |SUN |16   |  0.000|10|1|30|9|4|4|1
1452|APMUKS(BJ) B233445.84-233412.7|354.34426 | -23.29327 |GPair||||17.57|  0.000|2|0|3|2|0|0|1
1453|UGC 12710|354.38946 |  17.99628 |G|  2519| 0.008402 |S1L |14.36|  0.000|38|1|31|15|13|6|2
1454|NGC 7720|354.62243 |  27.03146 |GPair|  9060| 0.030221 |SUN |13.4 |  0.000|486|18|138|44|45|5|0
1455|ESO 192-IG 013|354.91165 | -54.65282 |GPair| 22604| 0.075400 |SLS |16.27|  0.000|10|1|15|9|4|12|0
1456|KUG 2338+252|355.31705 |  25.55123 |G|  9400| 0.031355 |S1L |14.83|  0.000|68|1|53|20|16|6|0
1457|KPG 590|355.38125 |   3.73222 |GPair|  2884| 0.009620 |S1L |13.6 |  0.000|12|0|0|2|1|0|1
1458|ESO 408-IG 017|355.45458 | -36.62611 |GPair| 11722| 0.039100 |SUN |14.94|  0.000|9|1|9|5|1|8|2
1459|WISEA J234408.61-463818.1|356.03592 | -46.63837 |GPair| 43200| 0.144099 |SUN |18.50|  0.000|9|0|28|8|1|0|0
1460|ESO 110-IG 025|356.43687 | -63.30882 |GPair| 20575| 0.068631 |SUN |     |  0.000|8|0|14|5|1|1|0
1461|ESO 537- G 010|356.85637 | -25.19877 |G| 15727| 0.052460 |SUN |15.05|  0.000|18|1|33|15|7|3|0
1462|IC 5354|356.86811 | -28.13595 |G|  8353| 0.027863 |SUN |14.98|  0.000|51|1|37|14|15|16|0
1463|IV Zw 166|357.09155 |  32.50325 |GPair|  5032| 0.016785 |SUN |16.0 |  0.000|12|1|9|4|1|0|1
1464|NGC 7757|357.18966 |   4.17129 |G|  2956| 0.009860 |SUN |13.14|  0.000|118|7|64|29|24|8|1
1465|KUG 2347+176|357.45373 |  17.89877 |GPair|  9640| 0.032156 |SUN |16:  |  0.000|6|0|13|6|1|0|0
1466|WISEA J235002.17-255226.6|357.50905 | -25.87408 |G| 17552| 0.058547 |SLS |16.20|  0.000|13|0|29|10|5|2|0
1467|NGC 7764|357.72533 | -40.72836 |G|  1697| 0.005662 |S1L |12.6 |  0.000|82|5|50|22|22|18|0
1468|KPG 592|357.81000 |  20.13089 |GPair|  4279| 0.014273 |SUN |14.5 |  0.000|6|1|1|1|1|0|0
1469|KUG 2348+202|357.82826 |  20.57700 |GPair|  5349| 0.017842 |SUN |14.56|  0.000|23|1|1|4|1|0|1
1470|ESO 471-IG 037|358.33208 | -30.15111 |GPair||||15.34|  0.000|7|1|5|4|0|1|0
1471|HIPASS J2353+07|358.47958 |   7.94028 |GPair|  5133| 0.017122 |S1L |     |  0.000|2|0|0|1|1|0|0
1472|ESO 149-IG 005|358.83807 | -56.57894 |GPair||||15.52|  0.000|5|1|7|6|0|1|0
1473|ESO 293-IG 014|359.01092 | -40.89104 |G| 18427| 0.061466 |SUN |15.21|  0.000|12|2|40|12|6|14|0
1474|PKS 2357+00|359.99401 |   0.70173 |GPair| 25183| 0.084000 |SUN |16.10|  0.000|37|0|17|6|2|0|0
